Year,Season,Longitude_Round,Latitude_Round,Longitude,Latitude,kgs per acre,dry_weight_bags_per_acre (90kg),Crop,Yield (MT/Ha),Ward,Sub County,COUNTY_NAM
2019,SR,37.67500324,-3.075000791,37.698055,-3.05218,,,Maize,4.13,Rombo,Kajiado South,Kajiado
2019,SR,37.02500323,-0.925000759,37.0391952,-0.9138091,,,Maize,3.24,Muruka,Kandara,Murang'a
2019,SR,37.12500324,-0.97500076,37.1481371,-0.9716037,,,Maize,0.63,Kimorori/Wempa,Maragwa,Murang'a
2019,SR,37.47500324,-2.725000786,37.46165474,-2.71808309,,,Maize,0.28,Mbirikani/Eselenkei,Kajiado South,Kajiado
2019,SR,37.67500324,-1.625000769,37.6601609,-1.6343635,,,Maize,0.98,Kibauni,Mwala,Machakos
2019,SR,37.52500324,-1.775000771,37.5042858,-1.7665095,,,Maize,9.99,Ukia,Kaiti,Makueni
2019,SR,37.42500324,-0.425000751,37.43415,-0.44376,,,Maize,9.82,Nginda,Manyatta,Embu
2019,SR,37.62500324,-1.775000771,37.6262426,-1.7844339,,,Maize,0.99,Wote,Makueni,Makueni
2019,SR,37.42500324,-0.525000753,37.4037355,-0.5494272,,,Maize,0.25,Murinduko,Mwea,Kirinyaga
2019,SR,37.57500324,0.074999256,37.56259167,0.073768333,,,Maize,2.17,Kiirua/Naari,Buuri,Meru
2019,SR,37.57500324,-2.975000789,37.56700333,-2.981515,,,Maize,4.25,Rombo,Kajiado South,Kajiado
2019,SR,37.72500324,-3.125000792,37.74120333,-3.10057,,,Maize,9.13,Rombo,Kajiado South,Kajiado
2019,SR,37.72500324,-2.225000778,37.7223777,-2.2049132,,,Maize,5.5,Makindu,Kibwezi West,Makueni
2019,SR,37.62500324,-1.775000771,37.626475,-1.7882278,,,Maize,3.49,Wote,Makueni,Makueni
2019,SR,37.77500324,-0.97500076,37.76129,-0.999575,,,Maize,0.79,Kivaa,Masinga,Machakos
2019,SR,37.52500324,-2.925000789,37.509065,-2.929868333,,,Maize,4.25,Kuku,Kajiado South,Kajiado
2019,SR,37.07500323,-0.375000751,37.06515,-0.39373,,,Maize,19.5,Ruguru,Mathira,Nyeri
2019,SR,37.52500324,-2.925000789,37.51057667,-2.925833333,,,Maize,4.38,Kuku,Kajiado South,Kajiado
2019,SR,37.52500324,-2.125000777,37.5094608,-2.1041664,,,Maize,1.33,Kenyawa-Poka,Kajiado East,Kajiado
2019,SR,37.67500324,-2.175000777,37.6565864,-2.1801215,,,Maize,4.24,Kenyawa-Poka,Kajiado East,Kajiado
2019,SR,37.67500324,-0.32500075,37.65537833,-0.301685,,,Maize,3.9,Mitheru,Maara,Tharaka-Nithi
2019,SR,37.87500325,-0.125000747,37.878625,-0.12631,,,Maize,1.4,Akachiu,Igembe South,Meru
2019,SR,38.12500325,-1.775000771,38.10551333,-1.785991667,,,Maize,13.76,Ikanga/Kyatune,Kitui South,Kitui
2019,SR,37.37500324,-0.625000754,37.3671973,-0.6108538,,,Maize,0.4,Nyangati,Mwea,Kirinyaga
2019,SR,37.52500324,-2.925000789,37.54874833,-2.944998333,,,Maize,4.13,Rombo,Kajiado South,Kajiado
2019,SR,38.07500325,-2.625000784,38.08912667,-2.612621667,,,Maize,4.67,Ivingoni/Nzambani,Kibwezi East,Makueni
2019,SR,37.47500324,-0.525000753,37.46865,-0.542351667,,,Maize,0.86,Mbeti North,Manyatta,Embu
2019,SR,37.57500324,-2.975000789,37.56973,-2.980986667,,,Maize,3.75,Rombo,Kajiado South,Kajiado
2019,SR,38.02500325,0.424999261,38.01843,0.402091667,,,Maize,2.85,Amwathi,Igembe North,Meru
2019,SR,37.62500324,0.074999256,37.63055167,0.06263,,,Maize,5.13,Municipality,North Imenti,Meru
2019,SR,37.67500324,-2.225000778,37.6996559,-2.2058456,,,Maize,1.42,Makindu,Kibwezi West,Makueni
2019,SR,37.52500324,-2.925000789,37.5139748,-2.9304877,,,Maize,3.13,Kuku,Kajiado South,Kajiado
2019,SR,37.72500324,-3.125000792,37.73426667,-3.100961667,,,Maize,3.49,Rombo,Kajiado South,Kajiado
2019,SR,37.72500324,-3.075000791,37.732485,-3.098783333,,,Maize,6.67,Rombo,Kajiado South,Kajiado
2019,SR,37.67500324,-2.175000777,37.6834676,-2.1997159,,,Maize,7.33,Kenyawa-Poka,Kajiado East,Kajiado
2019,SR,37.52500324,-2.925000789,37.50856333,-2.92974,,,Maize,4.38,Kuku,Kajiado South,Kajiado
2019,SR,37.27500324,-1.325000765,37.28311108,-1.343539434,,,Maize,18.5,Mitaboni,Kathiani,Machakos
2019,SR,37.72500324,-3.125000792,37.73405667,-3.100401667,,,Maize,6.58,Rombo,Kajiado South,Kajiado
2019,SR,37.47500324,-0.525000753,37.497795,-0.524356667,,,Maize,6.19,Mbeti North,Manyatta,Embu
2019,SR,37.52500324,-2.925000789,37.53243833,-2.905841667,,,Maize,3.81,Kuku,Kajiado South,Kajiado
2019,SR,37.52500324,-2.925000789,37.53385667,-2.904318333,,,Maize,4.75,Kuku,Kajiado South,Kajiado
2019,SR,37.37500324,-1.67500077,37.39032989,-1.692695551,,,Maize,5.29,Kola,Machakos Town,Machakos
2019,SR,37.02500323,-0.875000758,37.0294252,-0.8686432,,,Maize,6.31,Kagundu-Ini,Kandara,Murang'a
2019,SR,37.87500325,-0.125000747,37.85621333,-0.113415,,,Maize,4.19,Abothuguchi West,Central Imenti,Meru
2019,SR,37.87500325,-0.125000747,37.86295167,-0.105705,,,Maize,3.25,Abothuguchi West,Central Imenti,Meru
2019,SR,37.32500324,-1.625000769,37.33072562,-1.633110284,,,Maize,7.69,Kalama,Machakos Town,Machakos
2019,SR,37.72500324,-3.075000791,37.7103107,-3.0581704,,,Maize,4.63,Rombo,Kajiado South,Kajiado
2019,SR,37.42500324,-0.525000753,37.44214167,-0.505153333,,,Maize,12.48,Kirimari,Manyatta,Embu
2019,SR,37.37500324,-1.425000766,37.35451009,-1.434090206,,,Maize,7.14,Lower Kaewa/Kaani,Kathiani,Machakos
2019,SR,37.72500324,-3.075000791,37.72503,-3.058531667,,,Maize,4.38,Rombo,Kajiado South,Kajiado
2019,SR,37.27500324,-0.475000752,37.2681575,-0.4940845,,,Maize,0.39,Inoi,Kirinyaga Central,Kirinyaga
2019,SR,37.02500323,-0.875000758,37.04008846,-0.89112625,,,Maize,5.12,Muruka,Kandara,Murang'a
2019,SR,36.87500323,-0.775000757,36.8850574,-0.7897073,,,Maize,0.8,Kangari,Kigumo,Murang'a
2019,SR,37.52500324,-2.925000789,37.547395,-2.945216667,,,Maize,4.5,Rombo,Kajiado South,Kajiado
2019,SR,37.32500324,-0.725000756,37.3251096,-0.7340871,,,Maize,0.39,Mutithi,Mwea,Kirinyaga
2019,SR,37.42500324,-1.67500077,37.41669,-1.686933333,,,Maize,1.89,Mbooni,Mbooni,Makueni
2019,SR,36.67500323,-1.275000764,36.68611418,-1.25450918,,,Maize,3.2,Kinoo,Kikuyu,Kiambu
2019,SR,37.37500324,-0.475000752,37.3575126,-0.4516413,,,Maize,0.2,Karumandi,Gichugu,Kirinyaga
2019,SR,37.52500324,-2.925000789,37.50881667,-2.9299,,,Maize,4,Kuku,Kajiado South,Kajiado
2019,SR,37.87500325,-0.075000746,37.8667684,-0.099668,,,Maize,5.4,Abothuguchi West,Central Imenti,Meru
2019,SR,37.37500324,-0.625000754,37.3681991,-0.6141525,,,Maize,0.38,Nyangati,Mwea,Kirinyaga
2019,SR,38.02500325,-1.375000765,38.0052646,-1.3734165,,,Maize,24.75,Township,Kitui Central,Kitui
2019,SR,37.62500324,-2.975000789,37.62739,-2.998535,,,Maize,4.25,Rombo,Kajiado South,Kajiado
2019,SR,37.52500324,-2.725000786,37.51683865,-2.7315611,,,Maize,0.19,Kimana,Kajiado South,Kajiado
2019,SR,37.87500325,-0.125000747,37.86270331,-0.10499279,,,Maize,4.89,Abothuguchi West,Central Imenti,Meru
2019,SR,37.27500324,-0.525000753,37.2873659,-0.5126472,,,Maize,0.23,Kerugoya,Kirinyaga Central,Kirinyaga
2019,SR,37.47500324,-0.525000753,37.49820333,-0.522731667,,,Maize,13.52,Kithimu,Manyatta,Embu
2019,SR,37.57500324,0.074999256,37.57060167,0.073621667,,,Maize,1.08,Kiirua/Naari,Buuri,Meru
2019,SR,37.32500324,-0.525000753,37.3131017,-0.5431302,,,Maize,0.2,Kanyekini,Kirinyaga Central,Kirinyaga
2019,SR,37.87500325,-0.125000747,37.86275309,-0.10515184,,,Maize,4.62,Abothuguchi West,Central Imenti,Meru
2019,SR,37.52500324,-2.725000786,37.5118526,-2.72766537,,,Maize,0.2,Mbirikani/Eselenkei,Kajiado South,Kajiado
2019,SR,37.32500324,-1.225000763,37.33716932,-1.237444761,,,Maize,14.5,Matungulu East,Matungulu,Machakos
2019,SR,37.67500324,-0.32500075,37.65594167,-0.302528333,,,Maize,5.3,Mitheru,Maara,Tharaka-Nithi
2019,SR,37.87500325,-0.125000747,37.86276525,-0.10513994,,,Maize,4.86,Abothuguchi West,Central Imenti,Meru
2019,SR,37.52500324,-2.875000788,37.531985,-2.87009,,,Maize,4.38,Kuku,Kajiado South,Kajiado
2019,SR,37.52500324,-2.925000789,37.53334667,-2.904536667,,,Maize,4.25,Kuku,Kajiado South,Kajiado
2019,SR,37.42500324,-0.475000752,37.44501333,-0.476795,,,Maize,0.88,Kirimari,Manyatta,Embu
2019,SR,37.52500324,-2.925000789,37.5103,-2.925768333,,,Maize,4,Kuku,Kajiado South,Kajiado
2019,SR,37.52500324,-0.475000752,37.503595,-0.482341667,,,Maize,12.81,Gaturi South,Manyatta,Embu
2019,SR,37.57500324,0.074999256,37.5705959,0.0736387,,,Maize,9.98,Kiirua/Naari,Buuri,Meru
2019,SR,37.52500324,-2.825000787,37.53907167,-2.818398333,,,Maize,4.5,Kimana,Kajiado South,Kajiado
2019,SR,37.32500324,-0.575000754,37.3016402,-0.5877398,,,Maize,0.38,Kangai,Mwea,Kirinyaga
2019,SR,37.37500324,-0.525000753,37.3575126,-0.5019813,,,Maize,0.2,Baragwi,Gichugu,Kirinyaga
2019,SR,37.47500324,-0.525000753,37.47569,-0.53922,,,Maize,3.5,Mbeti North,Manyatta,Embu
2019,SR,37.42500324,-1.67500077,37.41657667,-1.653541667,,,Maize,4.1,Mbooni,Mbooni,Makueni
2019,SR,38.02500325,-2.37500078,38.01117833,-2.372648333,,,Maize,1.48,Thange,Kibwezi East,Makueni
2019,SR,37.47500324,-0.475000752,37.46104667,-0.49113,,,Maize,10.93,Mbeti North,Manyatta,Embu
2019,SR,38.07500325,-2.625000784,38.09094333,-2.609596667,,,Maize,3.53,Ivingoni/Nzambani,Kibwezi East,Makueni
2019,SR,37.62500324,-1.975000774,37.6348719,-1.9774374,,,Maize,1.74,Nguu/Masumba,Kibwezi West,Makueni
2019,SR,37.57500324,0.074999256,37.57217333,0.070743333,,,Maize,1.38,Kiirua/Naari,Buuri,Meru
2019,SR,38.02500325,-2.575000783,38.00003667,-2.563526667,,,Maize,2.26,Thange,Kibwezi East,Makueni
2019,SR,37.12500324,-0.97500076,37.1481371,-0.9716037,,,Maize,7.6,Kimorori/Wempa,Maragwa,Murang'a
2019,LR,34.37500319,-0.925000759,34.39695157,-0.918072827,,21.18028595,Maize,4.72,West Kanyamkago,,Migori
2019,LR,34.4750032,-0.925000759,34.4702811,-0.924713911,,20.44465195,Maize,4.55,Central Kanyamkago,,Migori
2019,LR,34.4750032,-0.875000758,34.45793176,-0.897275633,,19.72062497,Maize,4.39,North Kanyamkago,,Migori
2019,LR,34.42500319,-0.925000759,34.41917544,-0.943037056,,16.49860227,Maize,3.68,West Kanyamkago,,Migori
2019,LR,34.5750032,-1.075000761,34.5815572,-1.059620385,,18.64769611,Maize,4.15,East Kanyamkago,,Migori
2019,LR,34.5250032,-0.97500076,34.52664555,-0.983976696,,17.55901894,Maize,3.9,South Kanyamkago,,Migori
2019,LR,34.5250032,-1.075000761,34.51565285,-1.054061236,,16.59869031,Maize,3.69,God Jope,,Migori
2019,LR,34.5750032,-1.075000761,34.57625569,-1.06428692,,13.20334446,Maize,2.94,Kwa,,Migori
